;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
9;Shelter;II) (2007;R;97;['Drama', ' Romance', ' Sport            '];7.6;66;When his college dreams are sidelined by family obligations, a young man finds comfort in surfing with his best friend's brother.;['Jonah Markowitz', None];['Trevor Wright', 'Brad Rowe', 'Tina Holmes', 'Jackson Wurth']
10;The Blind Side;2009;Tous publics;129;['Biography', ' Drama', ' Sport            '];7.6;53;The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.;['John Lee Hancock', None];['Quinton Aaron', 'Sandra Bullock', 'Tim McGraw', 'Jae Head']
11;Hurricane Carter;1999;Tous publics;146;['Biography', ' Drama', ' Sport            '];7.6;74;The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.;['Norman Jewison', None];['Denzel Washington', 'Vicellous Shannon', 'Deborah Kara Unger', 'Liev Schreiber']
12;Vainqueur du destin;1942;NaN;128;['Biography', ' Drama', ' Romance            '];7.6;-1;The story of the life and career of famed baseball player Lou Gehrig.;['Sam Wood', None];['Gary Cooper', 'Teresa Wright', 'Babe Ruth', 'Walter Brennan']
13;La Méthode Williams;2021;Tous publics;144;['Biography', ' Drama', ' Sport            '];7.5;76;A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.;['Reinaldo Marcus Green', None];['Will Smith', 'Aunjanue Ellis', 'Jon Bernthal', 'Saniyya Sidney']
14;Waves;I) (2019;Tous publics;135;['Drama', ' Romance', ' Sport            '];7.5;80;Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.;['Trey Edward Shults', None];['Taylor Russell', 'Kelvin Harrison Jr.', 'Alexa Demie', 'Bill Wise']
15;'83;2021;NaN;162;['Biography', ' Drama', ' History            '];7.5;-1;On June 25, 1983, the Lord's Cricket Ground witnessed 14 men beat the two times World Champions West Indies, putting India back onto the cricket world stage.;['Kabir Khan', None];['Ranveer Singh', 'Deepika Padukone', 'Tahir Raj Bhasin', 'Jiiva']
16;Moi, Tonya;2017;Tous publics;119;['Biography', ' Comedy', ' Drama            '];7.5;77;Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.;['Craig Gillespie', None];['Margot Robbie', 'Sebastian Stan', 'Allison Janney', 'Julianne Nicholson']
17;Redline;2009;NaN;102;['Animation', ' Action', ' Sci-Fi            '];7.5;-1;A story about the most popular racing event in the galaxy, the Redline, and the various racers who compete in it.;['Takeshi Koike', None];['Takuya Kimura', 'Yû Aoi', 'Tadanobu Asano', 'Yoshiyuki Morishita']
18;The Art of Racing in the Rain;2019;Tous Public;109;['Comedy', ' Drama', ' Romance            '];7.5;43;Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.;['Simon Curtis', None];['Kevin Costner', 'Milo Ventimiglia', 'Jackie Minns', 'Marcus Hondro']
19;The Damned United;2009;R;98;['Biography', ' Drama', ' Sport            '];7.5;81;The story of the controversial Brian Clough's 44-day reign as the coach of the English football club Leeds United.;['Tom Hooper', None];['Colm Meaney', 'Henry Goodman', 'David Roper', 'Jimmy Reddington']
20;42;2013;Tous publics;128;['Biography', ' Drama', ' Sport            '];7.5;62;In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.;['Brian Helgeland', None];['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie']
21;Rudy;1993;PG;114;['Biography', ' Drama', ' Sport            '];7.5;71;Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.;['David Anspaugh', None];['Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Greta Lind']
22;Jusqu'au bout du rêve;1989;Tous Public;107;['Drama', ' Family', ' Fantasy            '];7.5;57;Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.;['Phil Alden Robinson', None];['Kevin Costner', 'James Earl Jones', 'Ray Liotta', 'Amy Madigan']
23;Le Grand Bleu;1988;Tous publics;168;['Adventure', ' Drama', ' Sport            '];7.5;35;The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown.;['Luc Besson', None];['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette', 'Paul Shenar']
24;Un jour aux courses;1937;Tous Public;111;['Comedy', ' Family', ' Musical            '];7.5;-1;A veterinarian posing as a doctor teams with a singer and his friends as they struggle to save an upstate New York sanitarium with the help of a misfit racehorse.;['Sam Wood', None];['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'Allan Jones']
25;Plumes de cheval;1932;Tous Public;68;['Comedy', ' Family', ' Musical            '];7.5;83;Quincy Adams Wagstaff, Huxley University's new president, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against their rival, Darwin University.;['Norman Z. McLeod', None];['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'The Marx Brothers']
26;La Dame de Katwe;2016;Tous Public;124;['Biography', ' Drama', ' Sport            '];7.4;73;A Ugandan girl sees her world rapidly change after being introduced to the game of chess.;['Mira Nair', None];"['Madina Nalwanga', 'David Oyelowo', ""Lupita Nyong'o"", 'Martin Kabanza']"
27;Le grand jeu;2017;Tous publics;140;['Biography', ' Crime', ' Drama            '];7.4;71;The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.;['Aaron Sorkin', None];['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera']
28;McFarland, USA;2015;PG;129;['Biography', ' Drama', ' Sport            '];7.4;60;Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region.;['Niki Caro', None];['Kevin Costner', 'Maria Bello', 'Ramiro Rodriguez', 'Carlos Pratts']
29;Un parcours de légende;2005;Tous publics;120;['Biography', ' Drama', ' Sport            '];7.4;55;In the 1913 U.S. Open, twenty-year-old Francis Ouimet played golf against his idol, 1900 U.S. Open champion, Englishman Harry Vardon.;['Bill Paxton', None];['Shia LaBeouf', 'Stephen Dillane', 'Elias Koteas', 'James Paxton']
30;Hooligans;2005;16;109;['Crime', ' Drama', ' Sport            '];7.4;55;A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.;['Lexi Alexander', None];['Elijah Wood', 'Charlie Hunnam', 'Claire Forlani', 'Marc Warren']
31;Miracle;2004;Tous Public;135;['Biography', ' Drama', ' History            '];7.4;68;The true story of Herb Brooks, the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Soviet squad.;"[""Gavin O'Connor"", None]";['Kurt Russell', 'Patricia Clarkson', 'Nathan West', 'Noah Emmerich']
32;À la recherche de Bobby Fischer;1993;Tous Public;109;['Biography', ' Drama', ' Sport            '];7.4;89;A prepubescent chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.;['Steven Zaillian', None];['Joe Mantegna', 'Ben Kingsley', 'Max Pomeranc', 'Joan Allen']
33;Le grand défi;1986;Tous publics;114;['Drama', ' Sport            '];7.4;76;A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.;['David Anspaugh', None];['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper', 'Sheb Wooley']
34;Le meilleur;1984;Tous publics;138;['Drama', ' Sport            '];7.4;61;A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.;['Barry Levinson', None];['Robert Redford', 'Robert Duvall', 'Glenn Close', 'Kim Basinger']
