;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
0;Le voyage de Chihiro;2001;Tous publics;125;['Animation', ' Adventure', ' Family            '];8.6;96;During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.;['Hayao Miyazaki', None];['Daveigh Chase', 'Suzanne Pleshette', 'Miyu Irino', 'Rumi Hiiragi']
1;La ligne verte;1999;12;189;['Crime', ' Drama', ' Fantasy            '];8.6;61;The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.;['Frank Darabont', None];['Tom Hanks', 'Michael Clarke Duncan', 'David Morse', 'Bonnie Hunt']
2;Seven;1995;12;127;['Crime', ' Drama', ' Mystery            '];8.6;65;Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.;['David Fincher', None];['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey', 'Andrew Kevin Walker']
3;Le Prestige;2006;Tous publics;130;['Drama', ' Mystery', ' Sci-Fi            '];8.5;66;After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.;['Christopher Nolan', None];['Christian Bale', 'Hugh Jackman', 'Scarlett Johansson', 'Michael Caine']
4;Usual Suspects;1995;Tous publics;106;['Crime', ' Drama', ' Mystery            '];8.5;77;A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.;['Bryan Singer', None];['Kevin Spacey', 'Gabriel Byrne', 'Chazz Palminteri', 'Stephen Baldwin']
5;Apocalypse Now;1979;Tous publics avec avertissement;147;['Drama', ' Mystery', ' War            '];8.5;94;A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.;['Francis Ford Coppola', None];['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest']
6;Psychose;1960;18;109;['Horror', ' Mystery', ' Thriller            '];8.5;97;A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.;['Alfred Hitchcock', None];['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin']
7;Fenêtre sur cour;1954;Tous publics;112;['Mystery', ' Thriller            '];8.5;100;A wheelchair-bound photographer spies on his neighbors from his Greenwich Village courtyard apartment window, and becomes convinced one of them has committed murder, despite the skepticism of his fashion-model girlfriend.;['Alfred Hitchcock', None];['James Stewart', 'Grace Kelly', 'Wendell Corey', 'Thelma Ritter']
8;Coco;I) (2017;Tous publics;105;['Animation', ' Adventure', ' Comedy            '];8.4;81;Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.;['    Directors:', 'Lee Unkrich, ', 'Adrian Molina', None];['Anthony Gonzalez', 'Gael García Bernal', 'Benjamin Bratt', 'Alanna Ubach']
9;Memento;2000;Tous publics;113;['Mystery', ' Thriller            '];8.4;80;A man with short-term memory loss attempts to track down his wife's murderer.;['Christopher Nolan', None];['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano', 'Mark Boone Junior']
10;Témoin à charge;1957;Tous publics;116;['Crime', ' Drama', ' Mystery            '];8.4;76;A veteran British barrister must defend his client in a murder trial that has surprise after surprise.;['Billy Wilder', None];['Tyrone Power', 'Marlene Dietrich', 'Charles Laughton', 'Elsa Lanchester']
11;Incendies;2010;Tous publics avec avertissement;131;['Drama', ' Mystery            '];8.3;80;Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.;['Denis Villeneuve', None];['Lubna Azabal', 'Mélissa Désormeaux-Poulin', 'Maxim Gaudette', 'Mustafa Kamel']
12;La mort aux trousses;1959;Tous publics;136;['Action', ' Adventure', ' Mystery            '];8.3;98;A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.;['Alfred Hitchcock', None];['Cary Grant', 'Eva Marie Saint', 'James Mason', 'Jessie Royce Landis']
13;Sueurs froides;1958;Tous publics;128;['Mystery', ' Romance', ' Thriller            '];8.3;100;A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.;['Alfred Hitchcock', None];['James Stewart', 'Kim Novak', 'Barbara Bel Geddes', 'Tom Helmore']
14;Assurance sur la mort;1944;Tous publics;107;['Crime', ' Drama', ' Film-Noir            '];8.3;95;A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.;['Billy Wilder', None];['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Byron Barr']
15;Citizen Kane;1941;Tous publics;119;['Drama', ' Mystery            '];8.3;100;Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.';['Orson Welles', None];['Orson Welles', 'Joseph Cotten', 'Dorothy Comingore', 'Agnes Moorehead']
16;Andhadhun;2018;NaN;139;['Comedy', ' Crime', ' Music            '];8.2;-1;A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.;['Sriram Raghavan', None];['Tabu', 'Ayushmann Khurrana', 'Radhika Apte', 'Anil Dhawan']
17;Drishyam;2015;NaN;163;['Crime', ' Drama', ' Mystery            '];8.2;-1;Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.;['Nishikant Kamat', None];['Ajay Devgn', 'Shriya Saran', 'Tabu', 'Rajat Kapoor']
18;It's Such a Beautiful Day;2012;NaN;62;['Animation', ' Comedy', ' Drama            '];8.2;90;Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.;[];['    Director:', 'Don Hertzfeldt']
19;Shutter Island;2010;12;138;['Mystery', ' Thriller            '];8.2;63;In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.;['Martin Scorsese', None];['Leonardo DiCaprio', 'Emily Mortimer', 'Mark Ruffalo', 'Ben Kingsley']
20;The Father;I) (2020;Tous publics;97;['Drama', ' Mystery            '];8.2;88;A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.;['Florian Zeller', None];['Anthony Hopkins', 'Olivia Colman', 'Mark Gatiss', 'Olivia Williams']
21;Sixième sens;1999;12;107;['Drama', ' Mystery', ' Thriller            '];8.2;64;A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.;['M. Night Shyamalan', None];['Bruce Willis', 'Haley Joel Osment', 'Toni Collette', 'Olivia Williams']
22;L.A. Confidential;1997;Tous publics;138;['Crime', ' Drama', ' Mystery            '];8.2;90;As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.;['Curtis Hanson', None];['Kevin Spacey', 'Russell Crowe', 'Guy Pearce', 'Kim Basinger']
23;The Thing;1982;13;109;['Horror', ' Mystery', ' Sci-Fi            '];8.2;57;A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.;['John Carpenter', None];['Kurt Russell', 'Wilford Brimley', 'Keith David', 'Richard Masur']
24;Chinatown;1974;12;130;['Drama', ' Mystery', ' Thriller            '];8.2;92;A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.;['Roman Polanski', None];['Jack Nicholson', 'Faye Dunaway', 'John Huston', 'Perry Lopez']
25;Gone Girl;2014;Tous publics avec avertissement;149;['Drama', ' Mystery', ' Thriller            '];8.1;79;With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.;['David Fincher', None];['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry']
26;Prisoners;2013;12;153;['Crime', ' Drama', ' Mystery            '];8.1;70;When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.;['Denis Villeneuve', None];['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Melissa Leo']
27;Harry Potter et les Reliques de la Mort : partie 2;2011;Tous publics;130;['Adventure', ' Family', ' Fantasy            '];8.1;85;Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.;['David Yates', None];['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Michael Gambon']
28;Memories of Murder;2003;Tous publics;131;['Crime', ' Drama', ' Mystery            '];8.1;82;In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.;['Bong Joon Ho', None];['Song Kang-ho', 'Kim Sang-kyung', 'Roe-ha Kim', 'Jae-ho Song']
29;Les diaboliques;1955;Tous publics;117;['Crime', ' Drama', ' Horror            '];8.1;-1;The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.;['Henri-Georges Clouzot', None];['Simone Signoret', 'Véra Clouzot', 'Paul Meurisse', 'Charles Vanel']
30;Le troisième homme;1949;Tous publics;104;['Film-Noir', ' Mystery', ' Thriller            '];8.1;97;Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.;['Carol Reed', None];['Orson Welles', 'Joseph Cotten', 'Alida Valli', 'Trevor Howard']
31;Rebecca;1940;Tous publics;130;['Drama', ' Film-Noir', ' Mystery            '];8.1;86;A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.;['Alfred Hitchcock', None];['Laurence Olivier', 'Joan Fontaine', 'George Sanders', 'Judith Anderson']
32;L'accusé;2016;10;106;['Crime', ' Drama', ' Mystery            '];8.0;-1;A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense.;['Oriol Paulo', None];['Mario Casas', 'Ana Wagener', 'Jose Coronado', 'Bárbara Lennie']
33;Zootopie;2016;Tous publics;108;['Animation', ' Adventure', ' Comedy            '];8.0;78;In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.;['    Directors:', 'Byron Howard, ', 'Rich Moore, ', 'Jared Bush', None];['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba', 'Jenny Slate']
34;Blade Runner 2049;2017;Tous publics avec avertissement;164;['Action', ' Drama', ' Mystery            '];8.0;81;Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.;['Denis Villeneuve', None];['Harrison Ford', 'Ryan Gosling', 'Ana de Armas', 'Dave Bautista']
35;La vengeance dans la peau;2007;Tous publics;115;['Action', ' Mystery', ' Thriller            '];8.0;85;Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.;['Paul Greengrass', None];['Matt Damon', 'Edgar Ramírez', 'Joan Allen', 'Julia Stiles']
36;Infernal Affairs;2002;12;101;['Action', ' Crime', ' Drama            '];8.0;75;A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.;['    Directors:', 'Andrew Lau, ', 'Alan Mak', None];['Andy Lau', 'Tony Chiu-Wai Leung', 'Anthony Chau-Sang Wong', 'Eric Tsang']
37;Donnie Darko;2001;Tous publics;113;['Drama', ' Mystery', ' Sci-Fi            '];8.0;88;After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.;['Richard Kelly', None];['Jake Gyllenhaal', 'Jena Malone', 'Mary McDonnell', 'Holmes Osborne']
38;L'Armée des 12 singes;1995;Tous publics avec avertissement;129;['Mystery', ' Sci-Fi', ' Thriller            '];8.0;74;In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.;['Terry Gilliam', None];['Bruce Willis', 'Madeleine Stowe', 'Brad Pitt', 'Joseph Melito']
39;Chungking Express;1994;Tous publics;102;['Comedy', ' Crime', ' Drama            '];8.0;78;Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.;['Kar-Wai Wong', None];['Brigitte Lin', 'Takeshi Kaneshiro', 'Tony Chiu-Wai Leung', 'Faye Wong']
40;Le Limier;1972;Tous publics;138;['Mystery', ' Thriller            '];8.0;-1;A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results.;['Joseph L. Mankiewicz', None];['Laurence Olivier', 'Michael Caine', 'Alec Cawthorne', 'John Matthews']
41;Autopsie d'un meurtre;1959;16;161;['Drama', ' Mystery            '];8.0;95;An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?;['Otto Preminger', None];"['James Stewart', 'Lee Remick', 'Ben Gazzara', ""Arthur O'Connell""]"
42;Le faucon maltais;1941;Tous publics;100;['Crime', ' Film-Noir', ' Mystery            '];8.0;97;San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered.;['John Huston', None];['Humphrey Bogart', 'Mary Astor', 'Gladys George', 'Peter Lorre']
43;À couteaux tirés;2019;Tous publics;130;['Comedy', ' Crime', ' Drama            '];7.9;82;A detective investigates the death of the patriarch of an eccentric, combative family.;['Rian Johnson', None];['Daniel Craig', 'Chris Evans', 'Ana de Armas', 'Jamie Lee Curtis']
44;Premier Contact;II) (2016;Tous publics;116;['Drama', ' Mystery', ' Sci-Fi            '];7.9;81;A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.;['Denis Villeneuve', None];['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg']
45;The Man from Earth;2007;Tous publics;87;['Drama', ' Fantasy', ' Mystery            '];7.9;-1;An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.;['Richard Schenkman', None];['David Lee Smith', 'Tony Todd', 'John Billingsley', 'Ellen Crawford']
46;Mystic River;2003;12;138;['Crime', ' Drama', ' Mystery            '];7.9;84;The lives of three men who were childhood friends are shattered when one of them has a family tragedy.;['Clint Eastwood', None];['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Emmy Rossum']
47;Harry Potter et le Prisonnier d'Azkaban;2004;Tous publics;142;['Adventure', ' Family', ' Fantasy            '];7.9;82;Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.;['Alfonso Cuarón', None];['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Richard Griffiths']
48;La mémoire dans la peau;2002;Tous publics;119;['Action', ' Mystery', ' Thriller            '];7.9;68;A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.;['Doug Liman', None];['Franka Potente', 'Matt Damon', 'Chris Cooper', 'Clive Owen']
49;Mulholland Drive;2001;Tous publics;147;['Drama', ' Mystery', ' Thriller            '];7.9;85;After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.;['David Lynch', None];['Naomi Watts', 'Laura Harring', 'Justin Theroux', 'Jeanne Bates']
0;Dans la chaleur de la nuit;1967;Tous publics;110;['Drama', ' Mystery', ' Thriller            '];7.9;75;A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case.;['Norman Jewison', None];['Sidney Poitier', 'Rod Steiger', 'Warren Oates', 'Lee Grant']
1;Charade;1963;Tous publics;113;['Comedy', ' Mystery', ' Romance            '];7.9;83;Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?;['Stanley Donen', None];['Cary Grant', 'Audrey Hepburn', 'Walter Matthau', 'James Coburn']
2;Les forbans de la nuit;1950;Tous publics;101;['Crime', ' Film-Noir', ' Mystery            '];7.9;-1;A small-time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big-time player as a wrestling promoter.;['Jules Dassin', None];['Richard Widmark', 'Gene Tierney', 'Googie Withers', 'Hugh Marlowe']
3;Le violent;1950;12;94;['Drama', ' Film-Noir', ' Mystery            '];7.9;-1;A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts.;['Nicholas Ray', None];['Humphrey Bogart', 'Gloria Grahame', 'Frank Lovejoy', 'Carl Benton Reid']
4;La Corde;1948;16;80;['Crime', ' Drama', ' Mystery            '];7.9;73;Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.;['Alfred Hitchcock', None];['James Stewart', 'John Dall', 'Farley Granger', 'Dick Hogan']
5;Le grand sommeil;1946;Tous publics;114;['Crime', ' Film-Noir', ' Mystery            '];7.9;86;Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.;['Howard Hawks', None];['Humphrey Bogart', 'Lauren Bacall', 'John Ridgely', 'Martha Vickers']
6;Le roman de Mildred Pierce;1945;Tous Public;111;['Crime', ' Drama', ' Film-Noir            '];7.9;88;A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.;['Michael Curtiz', None];['Joan Crawford', 'Jack Carson', 'Zachary Scott', 'Eve Arden']
7;Laura;1944;Tous publics;88;['Drama', ' Film-Noir', ' Mystery            '];7.9;-1;A police detective falls in love with the woman whose murder he is investigating.;['Otto Preminger', None];['Gene Tierney', 'Dana Andrews', 'Clifton Webb', 'Vincent Price']
8;L'introuvable;1934;Tous publics;91;['Comedy', ' Mystery            '];7.9;86;Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.;['W.S. Van Dyke', None];"['William Powell', 'Myrna Loy', ""Maureen O'Sullivan"", 'Nat Pendleton']"
9;Badla;2019;12;118;['Crime', ' Drama', ' Mystery            '];7.8;-1;A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.;['Sujoy Ghosh', None];['Amitabh Bachchan', 'Taapsee Pannu', 'Amrita Singh', 'Antonio Aakeel']
10;Les 8 Salopards;2015;12 avec avertissement;168;['Crime', ' Drama', ' Mystery            '];7.8;68;In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.;['Quentin Tarantino', None];['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins']
11;La passion Van Gogh;2017;Tous publics;94;['Animation', ' Biography', ' Crime            '];7.8;62;In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.;['    Directors:', 'Dorota Kobiela, ', 'Hugh Welchman', None];['Douglas Booth', 'Jerome Flynn', 'Robert Gulaczyk', 'Helen McCrory']
12;The Best Offer;2013;Tous publics;131;['Crime', ' Drama', ' Mystery            '];7.8;49;A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.;['Giuseppe Tornatore', None];['Geoffrey Rush', 'Jim Sturgess', 'Sylvia Hoeks', 'Donald Sutherland']
13;Millénium: Les hommes qui n'aimaient pas les femmes;2011;12;158;['Crime', ' Drama', ' Mystery            '];7.8;71;Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.;['David Fincher', None];['Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgård']
14;Moon - La face cachée;2009;Tous publics;97;['Drama', ' Mystery', ' Sci-Fi            '];7.8;67;Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.;['Duncan Jones', None];['Sam Rockwell', 'Kevin Spacey', 'Dominique McElligott', 'Rosie Shaw']
15;Millénium, le film;2009;12;152;['Crime', ' Drama', ' Mystery            '];7.8;76;A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.;['Niels Arden Oplev', None];['Michael Nyqvist', 'Noomi Rapace', 'Ewa Fröling', 'Lena Endre']
16;L'échange;2008;Tous publics;141;['Biography', ' Crime', ' Drama            '];7.8;63;Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.;['Clint Eastwood', None];['Angelina Jolie', 'Colm Feore', 'Amy Ryan', 'Gattlin Griffith']
17;Reviens-moi;2007;Tous publics;123;['Drama', ' Mystery', ' Romance            '];7.8;85;Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.;['Joe Wright', None];['Keira Knightley', 'James McAvoy', 'Brenda Blethyn', 'Saoirse Ronan']
18;Hot Fuzz;2007;Tous publics;121;['Action', ' Comedy', ' Mystery            '];7.8;81;A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town.;['Edgar Wright', None];['Simon Pegg', 'Nick Frost', 'Martin Freeman', 'Bill Nighy']
19;Le fugitif;1993;Tous publics;130;['Action', ' Crime', ' Drama            '];7.8;87;Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.;['Andrew Davis', None];['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore']
20;Batman contre le fantôme masqué;1993;Tous Public;76;['Animation', ' Action', ' Adventure            '];7.8;65;Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.;['    Directors:', 'Kevin Altieri, ', 'Boyd Kirkland, ', 'Frank Paur, ', 'Dan Riba, ', 'Eric Radomski, ', 'Bruce Timm', None];['Kevin Conroy', 'Dana Delany', 'Hart Bochner', 'Stacy Keach']
21;Mississippi Burning;1988;Tous publics;128;['Crime', ' Drama', ' History            '];7.8;65;Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.;['Alan Parker', None];['Gene Hackman', 'Willem Dafoe', 'Frances McDormand', 'Brad Dourif']
22;Conversation secrète;1974;Tous publics;113;['Drama', ' Mystery', ' Thriller            '];7.8;87;A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.;['Francis Ford Coppola', None];['Gene Hackman', 'John Cazale', 'Allen Garfield', 'Frederic Forrest']
23;L'avventura;1960;Tous publics;144;['Drama', ' Mystery', ' Romance            '];7.8;-1;A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other.;['Michelangelo Antonioni', None];['Gabriele Ferzetti', 'Monica Vitti', 'Lea Massari', 'Dominique Blanchar']
24;L'aventure de Madame Muir;1947;Tous publics;104;['Comedy', ' Drama', ' Fantasy            '];7.8;-1;In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost.;['Joseph L. Mankiewicz', None];['Gene Tierney', 'Rex Harrison', 'George Sanders', 'Edna Best']
25;Les grandes espérances;1946;Tous Public;118;['Adventure', ' Drama', ' Mystery            '];7.8;90;A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor.;['David Lean', None];['John Mills', 'Valerie Hobson', 'Tony Wager', 'Jean Simmons']
26;Hantise;1944;Tous Public;114;['Crime', ' Drama', ' Mystery            '];7.8;78;Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane.;['George Cukor', None];['Charles Boyer', 'Ingrid Bergman', 'Joseph Cotten', 'May Whitty']
27;Une femme disparaît;1938;Tous Public;96;['Mystery', ' Thriller            '];7.8;98;While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.;['Alfred Hitchcock', None];['Margaret Lockwood', 'Michael Redgrave', 'Paul Lukas', 'May Whitty']
28;Wind River;2017;12;107;['Crime', ' Drama', ' Mystery            '];7.7;73;A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.;['Taylor Sheridan', None];['Elizabeth Olsen', 'Jeremy Renner', 'Graham Greene', 'Kelsey Asbille']
29;Get Out;I) (2017;12;104;['Horror', ' Mystery', ' Thriller            '];7.7;85;A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.;['Jordan Peele', None];['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford', 'Catherine Keener']
30;Harry Potter et les Reliques de la Mort : partie 1;2010;Tous publics;146;['Adventure', ' Family', ' Fantasy            '];7.7;65;As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.;['David Yates', None];['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Bill Nighy']
31;Paprika;2006;Tous publics;90;['Animation', ' Drama', ' Fantasy            '];7.7;81;When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it.;['Satoshi Kon', None];['Megumi Hayashibara', 'Tôru Emori', 'Katsunosuke Hori', 'Tôru Furuya']
32;Zodiac;2007;Tous publics avec avertissement;157;['Crime', ' Drama', ' Mystery            '];7.7;78;Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.;['David Fincher', None];['Jake Gyllenhaal', 'Robert Downey Jr.', 'Mark Ruffalo', 'Anthony Edwards']
33;La mort dans la peau;2004;Tous publics;108;['Action', ' Mystery', ' Thriller            '];7.7;73;When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.;['Paul Greengrass', None];['Matt Damon', 'Franka Potente', 'Joan Allen', 'Brian Cox']
34;Harry Potter et la Coupe de feu;2005;Tous publics avec avertissement;157;['Adventure', ' Family', ' Fantasy            '];7.7;81;Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.;['Mike Newell', None];['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Eric Sykes']
35;Minority Report;2002;Tous publics;145;['Action', ' Crime', ' Mystery            '];7.7;80;In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.;['Steven Spielberg', None];['Tom Cruise', 'Colin Farrell', 'Samantha Morton', 'Max von Sydow']
36;Karakter;1997;Tous publics;122;['Crime', ' Drama', ' Mystery            '];7.7;-1;Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs.;['Mike van Diem', None];['Pavlik Jansen op de Haar', 'Jan Decleir', 'Fedja van Huêt', 'Betty Schuurman']
37;The Game;1997;Tous publics;129;['Drama', ' Mystery', ' Thriller            '];7.7;61;After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him.;['David Fincher', None];['Michael Douglas', 'Deborah Kara Unger', 'Sean Penn', 'James Rebhorn']
38;Peur primale;1996;Tous publics;129;['Crime', ' Drama', ' Mystery            '];7.7;47;An altar boy is accused of murdering a priest, and the truth is buried several layers deep.;['Gregory Hoblit', None];['Richard Gere', 'Laura Linney', 'Edward Norton', 'John Mahoney']
39;Glengarry;1992;Tous publics;100;['Crime', ' Drama', ' Mystery            '];7.7;82;An examination of the machinations behind the scenes at a real estate office.;['James Foley', None];['Al Pacino', 'Jack Lemmon', 'Alec Baldwin', 'Alan Arkin']
