;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
35;John McCabe;1971;12;120;['Drama', ' Western            '];7.6;93;A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.;['Robert Altman', None];['Warren Beatty', 'Julie Christie', 'Rene Auberjonois', 'William Devane']
36;Il était une fois... la révolution;1971;Tous publics;157;['Drama', ' War', ' Western            '];7.6;77;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;['Sergio Leone', None];['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']
37;Little Big Man;1970;Tous publics;139;['Adventure', ' Comedy', ' Drama            '];7.6;63;Jack Crabb, looking back from extreme old age, tells of his life being raised by Native Americans and fighting with General Custer.;['Arthur Penn', None];['Dustin Hoffman', 'Faye Dunaway', 'Chief Dan George', 'Martin Balsam']
38;3h.10 pour Yuma;1957;NaN;92;['Drama', ' Thriller', ' Western            '];7.6;-1;Broke small-time rancher Dan Evans is hired by the stagecoach line to put big-time captured outlaw leader Ben Wade on the 3:10 train to Yuma but Wade's gang tries to free him.;['Delmer Daves', None];['Glenn Ford', 'Van Heflin', 'Felicia Farr', 'Leora Dana']
39;Géant;1956;Tous publics;201;['Drama', ' Western            '];7.6;84;Sprawling epic covering the life of a Texas cattle rancher and his family and associates.;['George Stevens', None];['Elizabeth Taylor', 'Rock Hudson', 'James Dean', 'Carroll Baker']
40;Johnny Guitare;1954;NaN;110;['Drama', ' Western            '];7.6;83;After helping a wounded gang member, a strong-willed female saloon owner is wrongly suspected of murder and bank robbery by a lynch mob.;['Nicholas Ray', None];['Joan Crawford', 'Sterling Hayden', 'Mercedes McCambridge', 'Scott Brady']
41;L'Homme des vallées perdues;1953;Tous publics;118;['Drama', ' Western            '];7.6;80;A weary gunfighter in 1880s Wyoming begins to envision a quieter life after befriending a homestead family with a young son who idolizes him, but a smoldering range war forces him to act.;['George Stevens', None];['Alan Ladd', 'Jean Arthur', 'Van Heflin', 'Brandon De Wilde']
42;Winchester 73;1950;16;92;['Action', ' Drama', ' Western            '];7.6;-1;A cowboy's obsession with a stolen rifle leads to a bullet-ridden odyssey through the American West.;['Anthony Mann', None];['James Stewart', 'Shelley Winters', 'Dan Duryea', 'Stephen McNally']
43;Femme ou démon;1939;12;95;['Comedy', ' Western            '];7.6;81;Deputy sheriff Destry tames the town of Bottle Neck, including saloon singer Frenchy.;['George Marshall', None];['Marlene Dietrich', 'James Stewart', 'Mischa Auer', 'Charles Winninger']
44;L'assassinat de Jesse James par le lâche Robert Ford;2007;Tous publics;160;['Biography', ' Crime', ' Drama            '];7.5;68;Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.;['Andrew Dominik', None];['Brad Pitt', 'Casey Affleck', 'Sam Shepard', 'Mary-Louise Parker']
45;Dead Man;1995;Tous publics;121;['Adventure', ' Drama', ' Fantasy            '];7.5;62;On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.;['Jim Jarmusch', None];['Johnny Depp', 'Gary Farmer', 'Crispin Glover', 'Lance Henriksen']
46;Légendes d'automne;1994;Tous publics;133;['Drama', ' Romance', ' War            '];7.5;45;In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.;['Edward Zwick', None];['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond']
47;Des souris et des hommes;1992;Tous publics;115;['Drama', ' Western            '];7.5;73;A nomadic farm worker looks after his dimwitted, gentle-giant friend during the Great Depression.;['Gary Sinise', None];['John Malkovich', 'Gary Sinise', 'Ray Walston', 'Casey Siemaszko']
48;Jeremiah Johnson;1972;Tous publics;108;['Adventure', ' Drama', ' Western            '];7.5;75;A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.;['Sydney Pollack', None];['Robert Redford', 'Will Geer', 'Delle Bolton', 'Josh Albee']
49;Ne tirez pas sur le shérif;1969;Tous Public;92;['Comedy', ' Western            '];7.5;56;In the old west, a man becomes a Sheriff just for the pay, figuring he can decamp if things get tough. In the end, he uses ingenuity instead.;['Burt Kennedy', None];['James Garner', 'Joan Hackett', 'Walter Brennan', 'Harry Morgan']
0;...et pour quelques dollars de plus;1965;18;132;['Western            '];8.2;74;Two bounty hunters with the same intentions team up to track down an escaped Mexican outlaw.;['Sergio Leone', None];['Clint Eastwood', 'Lee Van Cleef', 'Gian Maria Volontè', 'Mara Krupp']
1;Le Trésor de la Sierra Madre;1948;Tous publics;126;['Adventure', ' Drama', ' Western            '];8.2;98;Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.;['John Huston', None];['Humphrey Bogart', 'Walter Huston', 'Tim Holt', 'Bruce Bennett']
2;La ruée vers l'or;1925;Tous publics;95;['Adventure', ' Comedy', ' Drama            '];8.2;-1;A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.;['Charles Chaplin', None];['Charles Chaplin', 'Mack Swain', 'Tom Murray', 'Henry Bergman']
3;L'homme qui tua Liberty Valance;1962;12;123;['Drama', ' Western            '];8.1;94;A senator returns to a Western town for the funeral of an old friend and tells the story of his origins.;['John Ford', None];['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin']
4;Les rapaces;1924;Tous publics;140;['Drama', ' Thriller', ' Western            '];8.1;-1;The sudden fortune won from a lottery fans such destructive greed that it ruins the lives of the three people involved.;['Erich von Stroheim', None];['Gibson Gowland', 'Zasu Pitts', 'Jean Hersholt', 'Dale Fuller']
5;The Revenant;2015;12;156;['Action', ' Adventure', ' Drama            '];8.0;76;A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.;['Alejandro G. Iñárritu', None];['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson']
6;Danse avec les loups;1990;Tous publics;181;['Adventure', ' Drama', ' Western            '];8.0;72;Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Native Americans, making him an intolerable aberration in the military.;['Kevin Costner', None];['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant']
7;Butch Cassidy et le Kid;1969;Tous publics;110;['Biography', ' Crime', ' Drama            '];8.0;66;Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.;['George Roy Hill', None];['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin']
8;Rio Bravo;1959;NaN;141;['Western            '];8.0;93;A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.;['Howard Hawks', None];['John Wayne', 'Dean Martin', 'Ricky Nelson', 'Angie Dickinson']
9;Le train sifflera trois fois;1952;Tous publics;85;['Drama', ' Thriller', ' Western            '];8.0;89;"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon train.";['Fred Zinnemann', None];['Gary Cooper', 'Grace Kelly', 'Thomas Mitchell', 'Lloyd Bridges']
10;L'étrange incident;1942;Tous Public;75;['Drama', ' Western            '];8.0;-1;When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.;['William A. Wellman', None];['Henry Fonda', 'Dana Andrews', 'Mary Beth Hughes', 'Anthony Quinn']
11;La Horde sauvage;1969;18;145;['Action', ' Adventure', ' Western            '];7.9;97;"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.";['Sam Peckinpah', None];"['William Holden', 'Ernest Borgnine', 'Robert Ryan', ""Edmond O'Brien""]"
12;Les grands espaces;1958;Tous Public;166;['Romance', ' Western            '];7.9;-1;A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.;['William Wyler', None];['Gregory Peck', 'Jean Simmons', 'Carroll Baker', 'Charlton Heston']
13;La prisonnière du désert;1956;Tous publics;119;['Adventure', ' Drama', ' Western            '];7.9;94;An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.;['John Ford', None];['John Wayne', 'Jeffrey Hunter', 'Vera Miles', 'Ward Bond']
14;Les 8 Salopards;2015;12 avec avertissement;168;['Crime', ' Drama', ' Mystery            '];7.8;68;In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.;['Quentin Tarantino', None];['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins']
15;Tombstone;1993;Tous publics;130;['Biography', ' Drama', ' History            '];7.8;50;A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.;['    Directors:', 'George P. Cosmatos, ', 'Kevin Jarre', None];['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']
16;Josey Wales hors-la-loi;1976;Tous publics;135;['Western            '];7.8;69;Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.;['Clint Eastwood', None];['Clint Eastwood', 'Sondra Locke', 'Chief Dan George', 'Bill McKinney']
17;Le plus sauvage d'entre tous;1963;NaN;112;['Drama', ' Western            '];7.8;62;Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.;['Martin Ritt', None];['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']
18;La rivière rouge;1948;NaN;133;['Drama', ' Western            '];7.8;-1;Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.;['    Directors:', 'Howard Hawks, ', 'Arthur Rosson', None];['John Wayne', 'Montgomery Clift', 'Joanne Dru', 'Walter Brennan']
19;La Chevauchée fantastique;1939;Tous publics;96;['Adventure', ' Drama', ' Western            '];7.8;93;A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.;['John Ford', None];['John Wayne', 'Claire Trevor', 'Andy Devine', 'John Carradine']
20;Wind River;2017;12;107;['Crime', ' Drama', ' Mystery            '];7.7;73;A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.;['Taylor Sheridan', None];['Elizabeth Olsen', 'Jeremy Renner', 'Graham Greene', 'Kelsey Asbille']
21;El Narco;2010;NC-17;149;['Action', ' Comedy', ' Crime            '];7.7;-1;After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive.;['Luis Estrada', None];['Damián Alcázar', 'Joaquín Cosio', 'Ernesto Gómez Cruz', 'María Rojo']
22;3h10 pour Yuma;2007;R;122;['Action', ' Crime', ' Drama            '];7.7;76;A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.;['James Mangold', None];['Russell Crowe', 'Christian Bale', 'Ben Foster', 'Logan Lerman']
23;Le shérif est en prison;1974;Tous publics;93;['Comedy', ' Western            '];7.7;73;In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.;['Mel Brooks', None];['Cleavon Little', 'Gene Wilder', 'Slim Pickens', 'Harvey Korman']
24;Les 7 mercenaires;1960;Tous publics;128;['Action', ' Adventure', ' Western            '];7.7;74;Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.;['John Sturges', None];['Yul Brynner', 'Steve McQueen', 'Charles Bronson', 'Eli Wallach']
25;Un homme est passé;1955;Tous publics;81;['Crime', ' Drama', ' Mystery            '];7.7;-1;A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.;['John Sturges', None];['Spencer Tracy', 'Robert Ryan', 'Anne Francis', 'Dean Jagger']
26;La cible humaine;1950;16;85;['Western            '];7.7;94;Notorious gunfighter Jimmy Ringo rides into town to find his true love, who doesn't want to see him. He hasn't come looking for trouble, but trouble finds him around every corner.;['Henry King', None];['Gregory Peck', 'Helen Westcott', 'Millard Mitchell', 'Jean Parker']
27;La poursuite infernale;1946;Tous Public;97;['Drama', ' Romance', ' Western            '];7.7;-1;After their cattle are stolen and their brother murdered, the Earp brothers have a score to settle with the Clanton family.;['John Ford', None];['Henry Fonda', 'Linda Darnell', 'Victor Mature', 'Cathy Downs']
28;Comancheria;II) (2016;Tous publics avec avertissement;102;['Crime', ' Drama', ' Thriller            '];7.6;88;A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.;['David Mackenzie', None];['Chris Pine', 'Ben Foster', 'Jeff Bridges', 'Gil Birmingham']
29;True Grit;2010;Tous publics;110;['Drama', ' Western            '];7.6;80;A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.;['    Directors:', 'Ethan Coen, ', 'Joel Coen', None];['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Josh Brolin']
30;Le dernier des géants;1976;Tous publics;100;['Drama', ' Romance', ' Western            '];7.6;77;A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.;['Don Siegel', None];['John Wayne', 'Lauren Bacall', 'Ron Howard', 'James Stewart']
31;John McCabe;1971;12;120;['Drama', ' Western            '];7.6;93;A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.;['Robert Altman', None];['Warren Beatty', 'Julie Christie', 'Rene Auberjonois', 'William Devane']
32;Il était une fois... la révolution;1971;Tous publics;157;['Drama', ' War', ' Western            '];7.6;77;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;['Sergio Leone', None];['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']
33;Little Big Man;1970;Tous publics;139;['Adventure', ' Comedy', ' Drama            '];7.6;63;Jack Crabb, looking back from extreme old age, tells of his life being raised by Native Americans and fighting with General Custer.;['Arthur Penn', None];['Dustin Hoffman', 'Faye Dunaway', 'Chief Dan George', 'Martin Balsam']
34;3h.10 pour Yuma;1957;NaN;92;['Drama', ' Thriller', ' Western            '];7.6;-1;Broke small-time rancher Dan Evans is hired by the stagecoach line to put big-time captured outlaw leader Ben Wade on the 3:10 train to Yuma but Wade's gang tries to free him.;['Delmer Daves', None];['Glenn Ford', 'Van Heflin', 'Felicia Farr', 'Leora Dana']
35;Géant;1956;Tous publics;201;['Drama', ' Western            '];7.6;84;Sprawling epic covering the life of a Texas cattle rancher and his family and associates.;['George Stevens', None];['Elizabeth Taylor', 'Rock Hudson', 'James Dean', 'Carroll Baker']
36;Johnny Guitare;1954;NaN;110;['Drama', ' Western            '];7.6;83;After helping a wounded gang member, a strong-willed female saloon owner is wrongly suspected of murder and bank robbery by a lynch mob.;['Nicholas Ray', None];['Joan Crawford', 'Sterling Hayden', 'Mercedes McCambridge', 'Scott Brady']
37;L'Homme des vallées perdues;1953;Tous publics;118;['Drama', ' Western            '];7.6;80;A weary gunfighter in 1880s Wyoming begins to envision a quieter life after befriending a homestead family with a young son who idolizes him, but a smoldering range war forces him to act.;['George Stevens', None];['Alan Ladd', 'Jean Arthur', 'Van Heflin', 'Brandon De Wilde']
38;Winchester 73;1950;16;92;['Action', ' Drama', ' Western            '];7.6;-1;A cowboy's obsession with a stolen rifle leads to a bullet-ridden odyssey through the American West.;['Anthony Mann', None];['James Stewart', 'Shelley Winters', 'Dan Duryea', 'Stephen McNally']
39;Femme ou démon;1939;12;95;['Comedy', ' Western            '];7.6;81;Deputy sheriff Destry tames the town of Bottle Neck, including saloon singer Frenchy.;['George Marshall', None];['Marlene Dietrich', 'James Stewart', 'Mischa Auer', 'Charles Winninger']
40;L'assassinat de Jesse James par le lâche Robert Ford;2007;Tous publics;160;['Biography', ' Crime', ' Drama            '];7.5;68;Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.;['Andrew Dominik', None];['Brad Pitt', 'Casey Affleck', 'Sam Shepard', 'Mary-Louise Parker']
41;Dead Man;1995;Tous publics;121;['Adventure', ' Drama', ' Fantasy            '];7.5;62;On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.;['Jim Jarmusch', None];['Johnny Depp', 'Gary Farmer', 'Crispin Glover', 'Lance Henriksen']
42;Légendes d'automne;1994;Tous publics;133;['Drama', ' Romance', ' War            '];7.5;45;In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.;['Edward Zwick', None];['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond']
43;Des souris et des hommes;1992;Tous publics;115;['Drama', ' Western            '];7.5;73;A nomadic farm worker looks after his dimwitted, gentle-giant friend during the Great Depression.;['Gary Sinise', None];['John Malkovich', 'Gary Sinise', 'Ray Walston', 'Casey Siemaszko']
44;Jeremiah Johnson;1972;Tous publics;108;['Adventure', ' Drama', ' Western            '];7.5;75;A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.;['Sydney Pollack', None];['Robert Redford', 'Will Geer', 'Delle Bolton', 'Josh Albee']
45;Ne tirez pas sur le shérif;1969;Tous Public;92;['Comedy', ' Western            '];7.5;56;In the old west, a man becomes a Sheriff just for the pay, figuring he can decamp if things get tough. In the end, he uses ingenuity instead.;['Burt Kennedy', None];['James Garner', 'Joan Hackett', 'Walter Brennan', 'Harry Morgan']
46;El Dorado;1966;Tous publics;126;['Drama', ' Romance', ' Western            '];7.5;85;Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old Indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.;['Howard Hawks', None];['John Wayne', 'Robert Mitchum', 'James Caan', 'Charlene Holt']
47;Le signe de Zorro;1940;Tous Public;94;['Action', ' Adventure', ' Family            '];7.5;-1;A young Spanish aristocrat must masquerade as a fop in order to maintain his secret identity of Zorro as he restores justice to early California.;['Rouben Mamoulian', None];['Tyrone Power', 'Linda Darnell', 'Basil Rathbone', 'Gale Sondergaard']
48;The Rider;2017;Tous publics;104;['Drama', ' Western            '];7.4;92;After suffering a near fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.;['Chloé Zhao', None];['Brady Jandreau', 'Mooney', 'Tim Jandreau', 'Lilly Jandreau']
49;Yahsi Bati;2009;NaN;112;['Adventure', ' Comedy', ' Fantasy            '];7.4;-1;In 1881, two Ottoman Secret Agents travel to the USA, at the Sultan's request, to deliver a valuable diamond as a gift for the President.;['Ömer Faruk Sorak', None];['Cem Yilmaz', 'Ozan Güven', 'Demet Evgar', 'Zafer Algöz']
0;Les rapaces;1924;Tous publics;140;['Drama', ' Thriller', ' Western            '];8.1;-1;The sudden fortune won from a lottery fans such destructive greed that it ruins the lives of the three people involved.;['Erich von Stroheim', None];['Gibson Gowland', 'Zasu Pitts', 'Jean Hersholt', 'Dale Fuller']
1;The Revenant;2015;12;156;['Action', ' Adventure', ' Drama            '];8.0;76;A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.;['Alejandro G. Iñárritu', None];['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson']
2;Danse avec les loups;1990;Tous publics;181;['Adventure', ' Drama', ' Western            '];8.0;72;Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Native Americans, making him an intolerable aberration in the military.;['Kevin Costner', None];['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant']
3;Butch Cassidy et le Kid;1969;Tous publics;110;['Biography', ' Crime', ' Drama            '];8.0;66;Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.;['George Roy Hill', None];['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin']
4;Rio Bravo;1959;NaN;141;['Western            '];8.0;93;A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.;['Howard Hawks', None];['John Wayne', 'Dean Martin', 'Ricky Nelson', 'Angie Dickinson']
5;Le train sifflera trois fois;1952;Tous publics;85;['Drama', ' Thriller', ' Western            '];8.0;89;"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon train.";['Fred Zinnemann', None];['Gary Cooper', 'Grace Kelly', 'Thomas Mitchell', 'Lloyd Bridges']
6;L'étrange incident;1942;Tous Public;75;['Drama', ' Western            '];8.0;-1;When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.;['William A. Wellman', None];['Henry Fonda', 'Dana Andrews', 'Mary Beth Hughes', 'Anthony Quinn']
7;La Horde sauvage;1969;18;145;['Action', ' Adventure', ' Western            '];7.9;97;"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.";['Sam Peckinpah', None];"['William Holden', 'Ernest Borgnine', 'Robert Ryan', ""Edmond O'Brien""]"
8;Les grands espaces;1958;Tous Public;166;['Romance', ' Western            '];7.9;-1;A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.;['William Wyler', None];['Gregory Peck', 'Jean Simmons', 'Carroll Baker', 'Charlton Heston']
9;La prisonnière du désert;1956;Tous publics;119;['Adventure', ' Drama', ' Western            '];7.9;94;An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.;['John Ford', None];['John Wayne', 'Jeffrey Hunter', 'Vera Miles', 'Ward Bond']
10;Les 8 Salopards;2015;12 avec avertissement;168;['Crime', ' Drama', ' Mystery            '];7.8;68;In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.;['Quentin Tarantino', None];['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins']
11;Tombstone;1993;Tous publics;130;['Biography', ' Drama', ' History            '];7.8;50;A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.;['    Directors:', 'George P. Cosmatos, ', 'Kevin Jarre', None];['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']
12;Josey Wales hors-la-loi;1976;Tous publics;135;['Western            '];7.8;69;Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.;['Clint Eastwood', None];['Clint Eastwood', 'Sondra Locke', 'Chief Dan George', 'Bill McKinney']
13;Le plus sauvage d'entre tous;1963;NaN;112;['Drama', ' Western            '];7.8;62;Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.;['Martin Ritt', None];['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']
14;La rivière rouge;1948;NaN;133;['Drama', ' Western            '];7.8;-1;Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.;['    Directors:', 'Howard Hawks, ', 'Arthur Rosson', None];['John Wayne', 'Montgomery Clift', 'Joanne Dru', 'Walter Brennan']
15;La Chevauchée fantastique;1939;Tous publics;96;['Adventure', ' Drama', ' Western            '];7.8;93;A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.;['John Ford', None];['John Wayne', 'Claire Trevor', 'Andy Devine', 'John Carradine']
16;Wind River;2017;12;107;['Crime', ' Drama', ' Mystery            '];7.7;73;A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.;['Taylor Sheridan', None];['Elizabeth Olsen', 'Jeremy Renner', 'Graham Greene', 'Kelsey Asbille']
17;El Narco;2010;NC-17;149;['Action', ' Comedy', ' Crime            '];7.7;-1;After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive.;['Luis Estrada', None];['Damián Alcázar', 'Joaquín Cosio', 'Ernesto Gómez Cruz', 'María Rojo']
18;3h10 pour Yuma;2007;R;122;['Action', ' Crime', ' Drama            '];7.7;76;A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.;['James Mangold', None];['Russell Crowe', 'Christian Bale', 'Ben Foster', 'Logan Lerman']
19;Le shérif est en prison;1974;Tous publics;93;['Comedy', ' Western            '];7.7;73;In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.;['Mel Brooks', None];['Cleavon Little', 'Gene Wilder', 'Slim Pickens', 'Harvey Korman']
20;Les 7 mercenaires;1960;Tous publics;128;['Action', ' Adventure', ' Western            '];7.7;74;Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.;['John Sturges', None];['Yul Brynner', 'Steve McQueen', 'Charles Bronson', 'Eli Wallach']
21;Un homme est passé;1955;Tous publics;81;['Crime', ' Drama', ' Mystery            '];7.7;-1;A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.;['John Sturges', None];['Spencer Tracy', 'Robert Ryan', 'Anne Francis', 'Dean Jagger']
22;La cible humaine;1950;16;85;['Western            '];7.7;94;Notorious gunfighter Jimmy Ringo rides into town to find his true love, who doesn't want to see him. He hasn't come looking for trouble, but trouble finds him around every corner.;['Henry King', None];['Gregory Peck', 'Helen Westcott', 'Millard Mitchell', 'Jean Parker']
23;La poursuite infernale;1946;Tous Public;97;['Drama', ' Romance', ' Western            '];7.7;-1;After their cattle are stolen and their brother murdered, the Earp brothers have a score to settle with the Clanton family.;['John Ford', None];['Henry Fonda', 'Linda Darnell', 'Victor Mature', 'Cathy Downs']
24;Comancheria;II) (2016;Tous publics avec avertissement;102;['Crime', ' Drama', ' Thriller            '];7.6;88;A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.;['David Mackenzie', None];['Chris Pine', 'Ben Foster', 'Jeff Bridges', 'Gil Birmingham']
25;True Grit;2010;Tous publics;110;['Drama', ' Western            '];7.6;80;A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.;['    Directors:', 'Ethan Coen, ', 'Joel Coen', None];['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Josh Brolin']
26;Le dernier des géants;1976;Tous publics;100;['Drama', ' Romance', ' Western            '];7.6;77;A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.;['Don Siegel', None];['John Wayne', 'Lauren Bacall', 'Ron Howard', 'James Stewart']
27;John McCabe;1971;12;120;['Drama', ' Western            '];7.6;93;A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.;['Robert Altman', None];['Warren Beatty', 'Julie Christie', 'Rene Auberjonois', 'William Devane']
28;Il était une fois... la révolution;1971;Tous publics;157;['Drama', ' War', ' Western            '];7.6;77;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;['Sergio Leone', None];['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']
