;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
37;La Haute Société;1956;Tous publics;111;['Comedy', ' Musical', ' Romance            '];6.9;65;With socialite Tracy Lord about to remarry, her ex-husband - with the help of a sympathetic reporter - has 48 hours to convince her that she really still loves him.;['Charles Walters', None];['Bing Crosby', 'Grace Kelly', 'Frank Sinatra', 'Celeste Holm']
38;Le Roi Lion;2019;Tous publics;118;['Animation', ' Adventure', ' Drama            '];6.8;55;After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.;['Jon Favreau', None];['Donald Glover', 'Beyoncé', 'Seth Rogen', 'Chiwetel Ejiofor']
39;La Reine des Neiges 2;2019;Tous publics;103;['Animation', ' Adventure', ' Comedy            '];6.8;64;Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.;['    Directors:', 'Chris Buck, ', 'Jennifer Lee', None];['Kristen Bell', 'Idina Menzel', 'Josh Gad', 'Jonathan Groff']
40;Bienvenue chez les Robinson;2007;Tous Public;95;['Animation', ' Adventure', ' Comedy            '];6.8;61;Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.;['Stephen J. Anderson', None];['Daniel Hansen', 'Wesley Singerman', 'Angela Bassett', 'Jordan Fry']
41;Tenacious D in the Pick of Destiny;2006;Tous publics;94;['Adventure', ' Comedy', ' Music            '];6.8;55;To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.;['Liam Lynch', None];['Jack Black', 'Kyle Gass', 'JR Reed', 'Ronnie James Dio']
42;Frère des ours;2003;Tous publics;85;['Animation', ' Adventure', ' Comedy            '];6.8;48;When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.;['    Directors:', 'Aaron Blaise, ', 'Robert Walker', None];['Joaquin Phoenix', 'Jeremy Suarez', 'Rick Moranis', 'Jason Raize']
43;Rent;2005;Tous Public;135;['Drama', ' Musical', ' Romance            '];6.8;53;This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.;['Chris Columbus', None];['Taye Diggs', 'Wilson Jermaine Heredia', 'Rosario Dawson', 'Anthony Rapp']
44;Les Muppets à Manhattan;1984;Tous Public;94;['Adventure', ' Comedy', ' Drama            '];6.8;64;Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.;['Frank Oz', None];['Jim Henson', 'Frank Oz', 'Dave Goelz', 'Steve Whitmire']
45;La folle histoire du monde;1981;Tous publics;92;['Comedy', ' History', ' Musical            '];6.8;47;Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.;['Mel Brooks', None];['Mel Brooks', 'Gregory Hines', 'Dom DeLuise', 'Madeline Kahn']
46;Du rififi chez les mômes;1976;Tous publics;93;['Comedy', ' Crime', ' Family            '];6.8;71;The classic gangster story of Bugsy Malone told with an all-child cast.;['Alan Parker', None];['Jodie Foster', 'Scott Baio', 'Florence Garland', 'John Cassisi']
47;Teen Titans Go! Le film;2018;Tous publics;84;['Animation', ' Action', ' Adventure            '];6.7;69;A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.;['    Directors:', 'Aaron Horvath, ', 'Peter Rida Michail', None];['Greg Cipes', 'Scott Menville', 'Khary Payton', 'Tara Strong']
48;Vivo;I) (2021;7;95;['Animation', ' Adventure', ' Comedy            '];6.7;66;Vivo, Sony Pictures Animation's first-ever musical adventure featuring all-new original songs from Lin-Manuel Miranda, will take audiences on an epic adventure to gorgeous and vibrant locations never before seen in animation.;['    Directors:', 'Kirk DeMicco, ', 'Brandon Jeffords', None];['Lin-Manuel Miranda', 'Ynairaly Simo', 'Zoe Saldana', 'Juan de Marcos González']
49;Le retour de Mary Poppins;2018;Tous Publics;130;['Animation', ' Adventure', ' Comedy            '];6.7;66;A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.;['Rob Marshall', None];['Emily Blunt', 'Lin-Manuel Miranda', 'Ben Whishaw', 'Emily Mortimer']
0;Popstar: Célèbre à tout prix;2016;R;87;['Comedy', ' Drama', ' Musical            '];6.7;68;When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.;['    Directors:', 'Akiva Schaffer, ', 'Jorma Taccone', None];['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman']
1;Hairspray;2007;Tous publics;117;['Comedy', ' Drama', ' Musical            '];6.7;81;Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.;['Adam Shankman', None];['John Travolta', 'Queen Latifah', 'Nikki Blonsky', 'Michelle Pfeiffer']
2;The Last Show;2006;Tous Public;105;['Comedy', ' Drama', ' Music            '];6.7;75;A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.;['Robert Altman', None];['Lily Tomlin', 'Meryl Streep', 'Woody Harrelson', 'John C. Reilly']
3;Charlie et la Chocolaterie;2005;Tous publics;115;['Adventure', ' Comedy', ' Family            '];6.7;72;A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.;['Tim Burton', None];['Johnny Depp', 'Freddie Highmore', 'David Kelly', 'Helena Bonham Carter']
4;Las Vegas Boy;2004;PG-13;118;['Biography', ' Drama', ' Music            '];6.7;46;"A swooning study of ""Mack the Knife"" singer Bobby Darin and specifically his relationship with wife Sandra Dee.";['Kevin Spacey', None];['Kevin Spacey', 'Kate Bosworth', 'John Goodman', 'Bob Hoskins']
5;Yes Boss;1997;NaN;163;['Comedy', ' Drama', ' Musical            '];6.7;-1;Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema, an up and coming model, and he feels like he's finally met his match. Will Seema fall for Rahul?;['Aziz Mirza', None];['Shah Rukh Khan', 'Juhi Chawla', 'Aditya Pancholi', 'Kashmira Shah']
6;James et la pêche géante;1996;Tous Public;79;['Animation', ' Adventure', ' Family            '];6.7;78;An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.;['Henry Selick', None];['Paul Terry', 'Joanna Lumley', 'Pete Postlethwaite', 'Simon Callow']
7;Tout le monde dit I love you;1996;Tous publics;101;['Comedy', ' Musical', ' Romance            '];6.7;-1;A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.;['Woody Allen', None];['Woody Allen', 'Goldie Hawn', 'Julia Roberts', 'Edward Norton']
8;Pocahontas, une légende indienne;I) (1995;Tous publics;81;['Animation', ' Adventure', ' Drama            '];6.7;58;An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.;['    Directors:', 'Mike Gabriel, ', 'Eric Goldberg', None];['Mel Gibson', 'Linda Hunt', 'Christian Bale', 'Joe Baker']
9;Sacré Robin des Bois;1993;Tous Public;104;['Adventure', ' Comedy', ' Musical            '];6.7;44;A spoof of Robin Hood in general, and Robin des bois: Prince des voleurs (1991) in particular.;['Mel Brooks', None];['Cary Elwes', 'Richard Lewis', 'Roger Rees', 'Amy Yasbeck']
10;Charlie, mon héros;1989;Tous publics;84;['Animation', ' Adventure', ' Comedy            '];6.7;50;A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly gift of all.;['    Directors:', 'Don Bluth, ', 'Gary Goldman, ', 'Dan Kuenster', None];['Dom DeLuise', 'Burt Reynolds', 'Loni Anderson', 'Judith Barsi']
11;Guava Island;2019;NaN;55;['Comedy', ' Drama', ' Music            '];6.6;-1;A young musician seeks to hold a festival to liberate the oppressed people of Guava Island, even if only for a day.;['Hiro Murai', None];['Donald Glover', 'Rihanna', 'Letitia Wright', 'Nonso Anozie']
12;Mamma Mia! Here We Go Again;2018;Tous publics;114;['Comedy', ' Musical', ' Romance            '];6.6;60;Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.;['Ol Parker', None];['Lily James', 'Amanda Seyfried', 'Meryl Streep', 'Cher']
13;Yéti & Compagnie;2018;Tous publics;96;['Animation', ' Adventure', ' Comedy            '];6.6;60;"High up on a mountain peak surrounded by clouds, a secret Yeti society lives in peace and harmony. One day, a Yeti witnesses an airplane crash; Inside lies ""Smallfoot"", a legendary creature that will rock the society to its core.";['    Directors:', 'Karey Kirkpatrick, ', 'Jason Reisig', None];['Channing Tatum', 'James Corden', 'Zendaya', 'Common']
14;La Grande Aventure Lego 2;2019;Tous publics;107;['Animation', ' Action', ' Adventure            '];6.6;65;It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.;['Mike Mitchell', None];['Chris Pratt', 'Elizabeth Banks', 'Will Arnett', 'Tiffany Haddish']
15;Dreamgirls;2006;Tous Public;130;['Drama', ' Music', ' Musical            '];6.6;76;A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.;['Bill Condon', None];['Beyoncé', 'Jamie Foxx', 'Eddie Murphy', 'Danny Glover']
16;De-Lovely;2004;Tous Public;125;['Biography', ' Drama', ' Music            '];6.6;53;Inspecting a magical biographical stage musical, composer Cole Porter reviews his life and career with his wife, Linda.;['Irwin Winkler', None];['Kevin Kline', 'Ashley Judd', 'Jonathan Pryce', 'Kevin McNally']
17;Le Pôle Express;2004;Tous publics;100;['Animation', ' Adventure', ' Comedy            '];6.6;61;On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.;['Robert Zemeckis', None];['Tom Hanks', 'Chris Coppola', 'Michael Jeter', 'Leslie Zemeckis']
18;Les Feebles;1989;12;97;['Comedy', ' Music', ' Musical            '];6.6;-1;Multiple animals and insects experience the sleazier side of show business while working on a variety show.;['Peter Jackson', None];['Danny Mulheron', 'Donna Akersten', 'Stuart Devenie', 'Mark Hadlow']
19;Oliver & Compagnie;1988;Tous publics;74;['Animation', ' Adventure', ' Comedy            '];6.6;58;A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.;['George Scribner', None];['Joey Lawrence', 'Billy Joel', 'Cheech Marin', 'Richard Mulligan']
20;Annie;1982;Tous publics;126;['Comedy', ' Drama', ' Family            '];6.6;39;A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage.;['John Huston', None];['Aileen Quinn', 'Albert Finney', 'Carol Burnett', 'Ann Reinking']
21;Fame;1980;Tous publics;134;['Drama', ' Music', ' Musical            '];6.6;58;A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.;['Alan Parker', None];['Eddie Barth', 'Irene Cara', 'Lee Curreri', 'Laura Dean']
22;New York, New York;1977;Tous publics;155;['Drama', ' Music', ' Musical            '];6.6;64;An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.;['Martin Scorsese', None];['Liza Minnelli', 'Robert De Niro', 'Lionel Stander', 'Barry Primus']
23;Tommy;1975;12;111;['Drama', ' Musical            '];6.6;66;A psychosomatically blind, deaf, and mute boy becomes a master pinball player and, subsequently, the figurehead of a cult.;['Ken Russell', None];['Roger Daltrey', 'Ann-Margret', 'Oliver Reed', 'Elton John']
24;La kermesse de l'Ouest;1969;Tous Public;164;['Comedy', ' Drama', ' Musical            '];6.6;50;Two unlikely prospector partners share the same wife in a California gold rush mining town.;['Joshua Logan', None];['Lee Marvin', 'Clint Eastwood', 'Jean Seberg', 'Harve Presnell']
25;Gigi;1958;Tous Public;115;['Comedy', ' Musical', ' Romance            '];6.6;82;Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long.;['    Directors:', 'Vincente Minnelli, ', 'Charles Walters', None];['Leslie Caron', 'Maurice Chevalier', 'Louis Jourdan', 'Hermione Gingold']
26;Eurovision Song Contest: The Story of Fire Saga;2020;13;123;['Comedy', ' Musical            '];6.5;50;When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.;['David Dobkin', None];['Will Ferrell', 'Rachel McAdams', 'Dan Stevens', 'Mikael Persbrandt']
27;Mamma Mia!;2008;Tous publics;108;['Comedy', ' Musical', ' Romance            '];6.5;51;The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.;['Phyllida Lloyd', None];['Meryl Streep', 'Pierce Brosnan', 'Amanda Seyfried', 'Stellan Skarsgård']
28;La véritable histoire du Petit Chaperon Rouge;2005;Tous publics;80;['Animation', ' Adventure', ' Comedy            '];6.5;45;Little Red Riding Hood, the Wolf, the Woodsman, and Granny all tell the police the events that led up to their encounter.;['    Directors:', 'Cory Edwards, ', 'Todd Edwards, ', 'Tony Leech', None];['Anne Hathaway', 'Glenn Close', 'Patrick Warburton', 'Jim Belushi']
29;Les aventures de Zak et Crysta dans la forêt tropicale de FernGully;1992;Tous publics;76;['Animation', ' Adventure', ' Family            '];6.5;67;The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.;['Bill Kroyer', None];['Samantha Mathis', 'Christian Slater', 'Robin Williams', 'Tim Curry']
30;Yentl;1983;Tous publics;133;['Drama', ' Musical', ' Romance            '];6.5;68;A Jewish girl disguises herself as a boy to enter religious training.;['Barbra Streisand', None];['Barbra Streisand', 'Amy Irving', 'Mandy Patinkin', 'Nehemiah Persoff']
31;Jingle Jangle: Un Noël enchanté;2020;PG;122;['Family', ' Fantasy', ' Musical            '];6.4;69;An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.;['David E. Talbert', None];['Forest Whitaker', 'Keegan-Michael Key', 'Hugh Bonneville', 'Anika Noni Rose']
32;Opération Muppets;2014;Tous Public;107;['Adventure', ' Comedy', ' Crime            '];6.4;61;While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.;['James Bobin', None];['Ricky Gervais', 'Ty Burrell', 'Tina Fey', 'Steve Whitmire']
33;Les Trolls;2016;Tous publics;92;['Animation', ' Adventure', ' Comedy            '];6.4;55;After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.;['    Directors:', 'Mike Mitchell, ', 'Walt Dohrn', None];['Anna Kendrick', 'Justin Timberlake', 'Zooey Deschanel', 'Christopher Mintz-Plasse']
34;Le Lorax;2012;Tous publics;86;['Animation', ' Adventure', ' Comedy            '];6.4;46;A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.;['    Directors:', 'Chris Renaud, ', 'Kyle Balda', None];['Zac Efron', 'Taylor Swift', 'Danny DeVito', 'Ed Helms']
35;Cyrano;2021;Tous publics;123;['Drama', ' Musical', ' Romance            '];6.4;66;Too self-conscious to woo Roxanne himself, wordsmith Cyrano de Bergerac helps young Christian nab her heart through love letters.;['Joe Wright', None];['Peter Dinklage', 'Haley Bennett', 'Kelvin Harrison Jr.', 'Ben Mendelsohn']
36;Burlesque;I) (2010;Tous publics;119;['Drama', ' Music', ' Musical            '];6.4;47;A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.;['Steve Antin', None];['Cher', 'Christina Aguilera', 'Alan Cumming', 'Eric Dane']
37;Repo! The Genetic Opera;2008;R;98;['Horror', ' Musical', ' Sci-Fi            '];6.4;32;A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.;['Darren Lynn Bousman', None];['Paul Sorvino', 'Anthony Head', 'Alexa PenaVega', 'Sarah Brightman']
38;Happy Feet;2006;Tous publics;108;['Animation', ' Adventure', ' Comedy            '];6.4;77;Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!;['    Directors:', 'George Miller, ', 'Warren Coleman, ', 'Judy Morris', None];['Elijah Wood', 'Brittany Murphy', 'Hugh Jackman', 'Robin Williams']
39;Le cygne et la princesse;1994;Tous publics;93;['Animation', ' Adventure', ' Comedy            '];6.4;70;A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.;['Richard Rich', None];['Jack Palance', 'Howard McGillin', 'Michelle Nicastro', 'Liz Callaway']
40;Fievel au Far West;1991;Tous Public;75;['Animation', ' Adventure', ' Family            '];6.4;-1;Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.;['    Directors:', 'Phil Nibbelink, ', 'Simon Wells', None];['James Stewart', 'John Cleese', 'Amy Irving', 'Phillip Glasser']
41;Cry-Baby;1990;Tous publics;85;['Comedy', ' Musical            '];6.4;63;In 1950s Baltimore, a bad boy with a heart of gold wins the love of a good girl, whose boyfriend sets out for revenge.;['John Waters', None];['Johnny Depp', 'Ricki Lake', 'Amy Locane', 'Susan Tyrrell']
42;Le chanteur de jazz;1927;Tous Public;88;['Drama', ' Music', ' Musical            '];6.4;66;The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of becoming a jazz singer.;['Alan Crosland', None];['Al Jolson', 'May McAvoy', 'Warner Oland', 'Eugenie Besserer']
43;Voyage vers la Lune;2020;Tous publics;95;['Animation', ' Adventure', ' Comedy            '];6.3;60;In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.;['    Directors:', 'Glen Keane, ', 'John Kahrs', None];['Glen Keane', 'Brycen Hall', 'Ruthie Ann Miles', 'John Cho']
44;Annette;2021;Tous publics;141;['Drama', ' Musical', ' Romance            '];6.3;67;A stand-up comedian and his opera singer wife have a two-year-old daughter with a surprising gift.;['Leos Carax', None];['Adam Driver', 'Marion Cotillard', 'Simon Helberg', 'Devyn McDowell']
45;Le Grinch;2018;Tous publics;85;['Animation', ' Comedy', ' Family            '];6.3;51;A grumpy Grinch plots to ruin Christmas for the village of Whoville.;['    Directors:', 'Yarrow Cheney, ', 'Scott Mosier', None];['Benedict Cumberbatch', 'Cameron Seely', 'Rashida Jones', 'Pharrell Williams']
46;Rio 2;2014;Tous publics;101;['Animation', ' Adventure', ' Comedy            '];6.3;49;It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law.;['Carlos Saldanha', None];['Jesse Eisenberg', 'Anne Hathaway', 'Jemaine Clement', 'Andy Garcia']
47;Les producteurs;2005;Tous Public;134;['Comedy', ' Crime', ' Musical            '];6.3;52;After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.;['Susan Stroman', None];['Nathan Lane', 'Matthew Broderick', 'Uma Thurman', 'Will Ferrell']
48;Les aventures de Tigrou et de Winnie l'ourson;2000;Tous publics;77;['Animation', ' Adventure', ' Comedy            '];6.3;53;Tigger goes looking through the hundred-acre-wood to find his family.;['Jun Falkenstein', None];['Jim Cummings', 'Nikita Hopkins', 'Ken Sansom', 'John Fiedler']
49;Evita;1996;Tous publics;135;['Biography', ' Drama', ' History            '];6.3;45;The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.;['Alan Parker', None];['Madonna', 'Jonathan Pryce', 'Antonio Banderas', 'Jimmy Nail']
0;Peter et Elliott le dragon;1977;Tous publics;128;['Animation', ' Adventure', ' Comedy            '];6.3;46;An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.;['    Directors:', 'Don Chaffey, ', 'Don Bluth', None];['Sean Marshall', 'Helen Reddy', 'Jim Dale', 'Mickey Rooney']
1;Les trois caballeros;1944;Tous Public;71;['Animation', ' Comedy', ' Family            '];6.3;85;Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster).;['    Directors:', 'Norman Ferguson, ', 'Clyde Geronimi, ', 'Jack Kinney, ', 'Bill Roberts, ', 'Harold Young', None];['Aurora Miranda', 'Carmen Molina', 'Dora Luz', 'Sterling Holloway']
2;La Belle et le Clochard;2019;0+;111;['Adventure', ' Comedy', ' Family            '];6.2;48;The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.;['Charlie Bean', None];['Tessa Thompson', 'Justin Theroux', 'Sam Elliott', 'Ashley Jensen']
3;Romance & Cigarettes;2005;R;105;['Comedy', ' Musical', ' Romance            '];6.2;55;This down-and-dirty musical set in the world of working-class New York tells the story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.;['John Turturro', None];['James Gandolfini', 'Susan Sarandon', 'Kate Winslet', 'Steve Buscemi']
4;Coup de foudre à Bollywood;2004;Tous publics;122;['Comedy', ' Drama', ' Musical            '];6.2;55;A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.;['Gurinder Chadha', None];['Martin Henderson', 'Aishwarya Rai Bachchan', 'Nadira Babbar', 'Anupam Kher']
5;Excalibur, l'épée magique;1998;Tous publics;86;['Animation', ' Adventure', ' Comedy            '];6.2;50;An adventurous girl, a young blind hermit, and a goofy two-headed dragon race to find the lost sword Excalibur to save King Arthur and Camelot from disaster.;['Frederik Du Chau', None];['Jessalyn Gilsig', 'Cary Elwes', 'Andrea Corr', 'Bryan White']
6;Poucelina;1994;Tous publics;86;['Animation', ' Adventure', ' Family            '];6.2;-1;This retelling of the Hans Christian Andersen classic fairy tale has the digit-sized heroine evading the clutches of various toads, moles, and beetles before she can proceed with her courtship with her dream lover, Prince Cornelius.;['    Directors:', 'Don Bluth, ', 'Gary Goldman', None];['Jodi Benson', 'Gary Imhoff', 'Gino Conforti', 'Barbara Cook']
7;Chorus Line;1985;Tous publics;113;['Drama', ' Music', ' Musical            '];6.2;46;Hopefuls try out before a demanding director for a part in a new musical.;['Richard Attenborough', None];['Michael Douglas', 'Terrence Mann', 'Michael Blevins', 'Yamil Borges']
8;Cher Evan Hansen;2021;PG-13;137;['Drama', ' Musical            '];6.1;39;Film adaptation of the Tony and Grammy Award-winning musical about Evan Hansen, a high school senior with Social Anxiety disorder and his journey of self-discovery and acceptance following the suicide of a fellow classmate.;['Stephen Chbosky', None];['Ben Platt', 'Julianne Moore', 'Kaitlyn Dever', 'Amy Adams']
9;Les Trolls 2 : Tournée mondiale;2020;Tous publics;91;['Animation', ' Adventure', ' Comedy            '];6.1;51;When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls.;['    Directors:', 'Walt Dohrn, ', 'David P. Smith', None];['Anna Kendrick', 'Justin Timberlake', 'Rachel Bloom', 'James Corden']
10;Anna et L'apocalypse;2017;R;93;['Comedy', ' Horror', ' Musical            '];6.0;63;A zombie apocalypse threatens the sleepy town of Little Haven - at Christmas - forcing Anna and her friends to fight, slash and sing their way to survival, facing the undead in a desperate race to reach their loved ones. But they soon discover that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other.;['John McPhail', None];['Ella Hunt', 'Malcolm Cumming', 'Sarah Swire', 'Christopher Leveaux']
11;La cage aux poules;1982;Tous publics;114;['Comedy', ' Musical            '];6.0;40;A town's Sheriff and regular patron of a historical whorehouse fights to keep it running when a television reporter targets it as the Devil's playhouse.;['Colin Higgins', None];['Burt Reynolds', 'Dolly Parton', 'Dom DeLuise', 'Charles Durning']
12;Chi-Raq;2015;R;127;['Comedy', ' Crime', ' Drama            '];5.9;77;A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago, Illinois.;['Spike Lee', None];['Nick Cannon', 'Teyonah Parris', 'Wesley Snipes', 'Angela Bassett']
13;Isn't It Romantic;2019;13;89;['Comedy', ' Fantasy', ' Musical            '];5.9;60;A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.;['Todd Strauss-Schulson', None];['Rebel Wilson', 'Liam Hemsworth', 'Adam Devine', 'Priyanka Chopra Jonas']
14;Into the Woods: Promenons-nous dans les bois;2014;Tous publics;125;['Adventure', ' Comedy', ' Drama            '];5.9;69;A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.;['Rob Marshall', None];['Anna Kendrick', 'Meryl Streep', 'Chris Pine', 'Emily Blunt']
15;Rock Forever;2012;Tous publics;123;['Comedy', ' Drama', ' Musical            '];5.9;47;A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.;['Adam Shankman', None];['Julianne Hough', 'Diego Boneta', 'Tom Cruise', 'Alec Baldwin']
16;The Prom;2020;13;130;['Comedy', ' Drama', ' Musical            '];5.9;55;A troupe of hilariously self-obsessed theater stars swarm into a small conservative Indiana town in support of a high school girl who wants to take her girlfriend to the prom.;['Ryan Murphy', None];['Meryl Streep', 'James Corden', 'Nicole Kidman', 'Kerry Washington']
17;Gnomeo et Juliette;2011;Tous Public;84;['Animation', ' Adventure', ' Comedy            '];5.9;53;Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?;['Kelly Asbury', None];['James McAvoy', 'Emily Blunt', 'Maggie Smith', 'Ashley Jensen']
18;Les Razmoket : Le Film;1998;Tous publics;79;['Animation', ' Adventure', ' Comedy            '];5.9;62;The babies gets lost in the forest after Tommy Pickles gets a new baby brother.;['    Directors:', 'Igor Kovalyov, ', 'Norton Virgien', None];['Elizabeth Daily', 'Christine Cavanaugh', 'Kath Soucie', 'Melanie Chartoff']
19;The Last Five Years;2014;PG-13;94;['Comedy', ' Drama', ' Musical            '];5.8;60;A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.;['Richard LaGravenese', None];['Anna Kendrick', 'Jeremy Jordan', 'Tamara Mintz', 'Cassandra Inman']
20;Happy Feet 2;2011;Tous publics;117;['Animation', ' Adventure', ' Comedy            '];5.8;50;Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them.;['    Directors:', 'George Miller, ', 'Gary Eck, ', 'David Peers', None];['Elijah Wood', 'Robin Williams', 'Pink', 'Carlos Alazraqui']
21;Nine;2009;Tous Public;118;['Drama', ' Musical', ' Romance            '];5.8;49;Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother.;['Rob Marshall', None];['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz', 'Sandro Dori']
22;Trouve ta voix;2004;PG;107;['Family', ' Music', ' Musical            '];5.8;33;A girl from a small town heads to the big city of Los Angeles to spend the summer at a performing arts high school.;['Sean McNamara', None];['Hilary Duff', 'John Corbett', 'Rebecca De Mornay', 'Oliver James']
23;Strange Magic;2015;Tous Public;99;['Animation', ' Adventure', ' Comedy            '];5.7;25;Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion.;['Gary Rydstrom', None];['Evan Rachel Wood', 'Elijah Kelley', 'Kristin Chenoweth', 'Maya Rudolph']
